x,y
0.0,2.4620135096034503
0.10101010101010101,2.0534609882499297
0.20202020202020202,2.0099886097090236
0.30303030303030304,3.07441454253998
0.40404040404040403,2.168513767996165
0.5050505050505051,1.8399418826722265
0.6060606060606061,1.847752836233702
0.7070707070707071,3.4921586017158344
0.8080808080808081,2.2614994201163956
0.9090909090909091,4.7196136860788265
1.0101010101010102,1.8432991118509505
1.1111111111111112,5.080380306908365
1.2121212121212122,4.000424176220443
1.3131313131313131,3.8832413090855584
1.4141414141414141,3.617574783403849
1.5151515151515151,4.653720836426976
1.6161616161616161,4.387177944581588
1.7171717171717171,5.695776152956166
1.8181818181818181,4.846692541783041
1.9191919191919191,5.040476137330201
2.0202020202020203,4.628125886490735
2.121212121212121,5.117107245771514
2.2222222222222223,5.692435397040736
2.323232323232323,3.4378287421231297
2.4242424242424243,3.981772436506625
2.525252525252525,6.722589693998262
2.6262626262626263,6.159447912740531
2.727272727272727,5.848385602080559
2.8282828282828283,6.267282121860909
2.929292929292929,6.873180836180485
3.0303030303030303,5.784884086836808
3.131313131313131,5.576682592223944
3.2323232323232323,7.136318026431441
3.3333333333333335,5.532440833577452
3.4343434343434343,7.77626558071457
3.5353535353535355,4.645968011568218
3.6363636363636362,9.09183851392716
3.7373737373737375,8.372241373002964
3.8383838383838382,8.180412743033521
3.9393939393939394,9.561798472999273
4.040404040404041,10.912100185216229
4.141414141414141,9.979584204198256
4.242424242424242,5.100268408093902
4.343434343434343,6.208035469067448
4.444444444444445,7.521165940891256
4.545454545454545,8.86680604812019
4.646464646464646,9.95011178119152
4.747474747474747,7.724705086810756
4.848484848484849,9.637771403296108
4.94949494949495,7.924921755480527
5.05050505050505,8.343456548516224
5.151515151515151,6.850011392810454
5.252525252525253,7.962379473981911
5.353535353535354,7.1835733305959035
5.454545454545454,8.096998050457517
5.555555555555555,12.616223892650318
5.656565656565657,8.399047895748003
5.757575757575758,16.499396417137824
5.858585858585858,11.901581321685644
5.959595959595959,11.362276586029182
6.0606060606060606,9.101079691398095
6.161616161616162,12.88709138346051
6.262626262626262,10.024619110313173
6.363636363636363,11.839387280736553
6.4646464646464645,17.942024403958726
6.565656565656566,11.611246005225485
6.666666666666667,14.87318331571419
6.767676767676767,10.372265712181466
6.8686868686868685,12.213438562212325
6.96969696969697,17.042528919601093
7.070707070707071,10.96264695458661
7.171717171717171,17.5633105704464
7.2727272727272725,14.80715291781241
7.373737373737374,11.535127986589789
7.474747474747475,14.946451526803777
7.575757575757575,16.06026461032866
7.6767676767676765,15.258103681972445
7.777777777777778,9.217696626977041
7.878787878787879,11.735925360137877
7.979797979797979,13.253393039540342
8.080808080808081,13.903550730055926
8.181818181818182,16.106531197308822
8.282828282828282,14.954652987634104
8.383838383838384,10.549492009343787
8.484848484848484,15.885148000790887
8.585858585858587,16.756801610494183
8.686868686868687,16.769046088270656
8.787878787878787,18.571539548330403
8.88888888888889,17.974086822738197
8.98989898989899,16.95283328359394
9.09090909090909,15.409919749383455
9.191919191919192,10.377172716576696
9.292929292929292,17.351926568966228
9.393939393939394,16.780054598313964
9.494949494949495,17.151801863942083
9.595959595959595,12.080076781698043
9.696969696969697,12.860034521335471
9.797979797979798,20.319177237978316
9.8989898989899,16.711240451012518
10.0,19.385252440804187
