x,y
0.0,1.7040734912546542
0.10101010101010101,2.331844553095522
0.20202020202020202,1.8906595203950847
0.30303030303030304,2.806329165624741
0.40404040404040403,2.9983557545667177
0.5050505050505051,2.6116734102305563
0.6060606060606061,2.4122940833996167
0.7070707070707071,2.729769731961988
0.8080808080808081,3.191885959303081
0.9090909090909091,4.850218097623568
1.0101010101010102,3.514734389696047
1.1111111111111112,3.3170865151717255
1.2121212121212122,3.8207505821525936
1.3131313131313131,3.857945473085805
1.4141414141414141,4.377924736276854
1.5151515151515151,3.829300781375187
1.6161616161616161,4.639946664610665
1.7171717171717171,4.465400585292521
1.8181818181818181,5.87558336615656
1.9191919191919191,4.587965923782434
2.0202020202020203,5.030984878975541
2.121212121212121,6.026148669602457
2.2222222222222223,4.887409832165972
2.323232323232323,6.368975448267869
2.4242424242424243,5.718556578142621
2.525252525252525,5.323002613024341
2.6262626262626263,5.6184201476080595
2.727272727272727,6.206704588469747
2.8282828282828283,5.777287206121623
2.929292929292929,6.330280258486876
3.0303030303030303,6.257689111210226
3.131313131313131,6.6819677922071135
3.2323232323232323,6.371895468123826
3.3333333333333335,7.526056422438456
3.4343434343434343,8.466612339087321
3.5353535353535355,8.537948135276178
3.6363636363636362,7.6469967830260694
3.7373737373737375,7.175741205477509
3.8383838383838382,7.967528623155938
3.9393939393939394,7.421538020232164
4.040404040404041,7.571792034473297
4.141414141414141,7.9076140972298266
4.242424242424242,8.198980201097203
4.343434343434343,8.750875976443444
4.444444444444445,8.741559530112077
4.545454545454545,8.61338931187967
4.646464646464646,8.629542550976172
4.747474747474747,11.54697650204061
4.848484848484849,9.05044816778229
4.94949494949495,9.224423448454697
5.05050505050505,9.165095971984853
5.151515151515151,10.01918107759138
5.252525252525253,9.970353997806166
5.353535353535354,9.655027295029619
5.454545454545454,9.724804710269371
5.555555555555555,10.403831243701953
5.656565656565657,10.516246032060057
5.757575757575758,10.295956560700507
5.858585858585858,11.794455991071342
5.959595959595959,10.521276080991266
6.0606060606060606,10.874020827160797
6.161616161616162,12.180208458824069
6.262626262626262,11.166067965286167
6.363636363636363,11.554237054319596
6.4646464646464645,11.450381848474267
6.565656565656566,11.508735713518288
6.666666666666667,13.566885264565887
6.767676767676767,11.914767439437862
6.8686868686868685,12.925656556454369
6.96969696969697,12.0851983607874
7.070707070707071,12.225890646750035
7.171717171717171,12.273390282123536
7.2727272727272725,12.936388838528902
7.373737373737374,12.790455587692161
7.474747474747475,13.71099024153461
7.575757575757575,13.18411292098777
7.6767676767676765,14.739192685751917
7.777777777777778,13.269272755797084
7.878787878787879,14.333024570546774
7.979797979797979,14.219085622034118
8.080808080808081,14.35805814315714
8.181818181818182,14.704193578134568
8.282828282828282,14.639938480544286
8.383838383838384,14.567801950969358
8.484848484848484,14.297619720236519
8.585858585858587,14.39532133546287
8.686868686868687,15.798494681210164
8.787878787878787,15.16122202653357
8.88888888888889,15.629469602799153
8.98989898989899,15.313277664983381
9.09090909090909,15.198753218450639
9.191919191919192,15.354750662436958
9.292929292929292,16.01788334686629
9.393939393939394,15.872236950871189
9.494949494949495,15.85432407987006
9.595959595959595,16.232177400644055
9.696969696969697,16.078636070851278
9.797979797979798,16.633072413132172
9.8989898989899,16.50515124679108
10.0,17.298653645015982
