x1,x2,x3,y
3.3700317643128628,3.8626363123537732,1.6650095652909895,14.440856508402938
8.288833658826094,8.591778785628884,3.3474347759909504,31.970509898531976
4.308875236618059,4.1024301330647415,4.970696806105837,17.950042744115677
2.487142725876299,3.1628734674795917,3.309195949246893,12.221958784351367
6.171449866040301,6.465979512137779,2.7889170868501245,24.24223913444172
7.067772168854458,6.970322753801871,3.6532525511962306,27.50286285519758
1.6704190790094986,0.9205973645474267,2.3260280614185906,6.965035226074364
1.6761921628831766,2.363474934660399,0.3007117130039261,8.049475594335624
0.3667142693354297,-0.050157470693649064,2.8114840793895493,3.2824034571983356
7.364020150656405,6.8704005265693375,4.788126422526901,29.023027439823434
6.638045276218051,6.944816405820943,0.8765147117882982,25.60634958478233
4.746308757498139,5.478234479399921,3.4500244541033287,19.69253247692287
8.441704489691972,8.856986335245127,1.0046684432952824,30.394262136448297
8.056701529500533,8.225874265516241,2.6791384223654062,31.258943624077766
5.853543643967521,6.031969946467107,0.4833822482335981,21.313293982544792
8.682712805132587,8.938737472766679,2.2518546812909257,32.78707645911431
2.0584121003676827,2.2860906773037124,3.7808166444762303,9.85131202589937
1.1191961939772788,1.2035536211680915,1.7378576211949104,5.01166141151414
2.697496115169896,2.728756446355459,3.32455862243609,12.42113757519342
0.5708685608931485,0.5520906225232918,3.977249803948646,5.338075537696881
5.31169528001032,5.085505903350318,4.635889097397263,21.281338763381388
9.366056922949614,9.281854399889582,1.1732104092772677,32.945979504299785
0.39343540668509647,-0.11445163757351917,1.9965795790465406,2.340360922406943
1.221099140100268,1.191597252061843,0.7620800666520872,5.806536194320618
4.521990282834353,4.225412950689078,4.962417510791876,18.123852962711194
9.33875017527905,9.007673380114317,4.635004839621477,35.598192800429885
3.161561049767505,3.215529295113549,2.699785651402798,13.488653943320235
5.072348086883924,5.4899487727873035,4.210166471882106,21.7743483186904
0.41572859050392097,0.6912235723046148,2.604789886360211,4.230477666851947
1.4834320096208886,1.0122818285339354,3.1179284400137988,6.557716511608802
9.86630122958847,9.569412788617369,0.4456221605800831,35.90781847322528
9.651186964360456,9.933418320756921,3.7763521024840396,37.01141267458483
0.04939980934409616,-0.2453464087173967,0.6385674181761741,1.0364114449452184
9.51811785423239,9.450727909233283,4.130338151262642,35.81086266840943
6.391199378155004,6.556215007862369,3.9101404383519296,25.35015036168377
8.679182945200221,8.38867960874113,3.5437234887148823,32.27084569085613
4.547398556338591,4.579011208182378,0.18080190262381057,16.96724184630094
5.155960285792503,4.755752637317041,1.515641779726643,20.059224657495058
4.888465802569202,4.708055509383838,1.3155628495542144,17.81084572252559
6.668642575461043,6.764577155703805,1.8006820373575954,24.577711204218218
1.396512547563129,0.9186144275036283,0.4382137338191927,6.125638767038101
0.2997358987267795,0.43187832011489924,4.684789115155314,4.485021996627632
3.079299415911909,3.0734080762339047,2.7690112035618815,12.818680178625657
7.0468076273664675,7.212554613691612,1.5276215532901176,27.196210295613447
2.0185345212294834,2.0857087614488816,1.984907585371417,8.855278207449567
6.734324333249173,7.143566462241326,2.236012702524178,27.215009567895894
9.699120461072704,9.736687811867077,3.0029716668030866,36.8437214090172
0.9390071578941839,0.810185495556608,2.578397138482489,5.138535424291673
6.726021182251262,6.762710433160947,4.596959866072087,27.973242053912738
4.437502193045711,4.6004916017566275,2.484817414529151,17.71529303448927
8.681422543775053,8.696080564872764,4.960790074116563,34.25840865792218
1.771497894473859,1.7836754018350238,4.257124788725479,9.496717576266239
6.926259522261645,6.7156620159196185,1.042552571786679,26.09815899899546
8.381152896481103,8.182282621215819,4.652976073219581,33.142973359759154
9.446142194740233,9.025360613200325,0.5818319894273805,33.73724337852753
6.832480282896459,7.35735330585254,4.087248542455958,27.367905860626617
4.971747640084273,4.598588669466888,1.9031164673829004,19.022922589529887
6.178472402012138,5.970600842673366,4.389871602225347,24.168924184270946
8.689049844787181,8.473527665116421,4.340283450537251,34.265226536280935
5.706097466388297,5.974574779471629,4.029627000588106,23.45713826781946
0.3038705969683686,0.21538569348076025,3.950152181535307,3.723235049269477
9.309486955069778,9.683809576871898,1.523395695490204,34.998726276124955
6.895267510315612,6.693220323042451,0.4045964152562609,24.359100568058178
6.765133857772465,6.848832106439605,2.014900893825807,25.32515930286192
2.1567515239771717,1.9061474079992444,0.8676225749325434,9.206742401391695
6.5888547023265716,7.232399440658588,3.4747554445123088,26.435239148411483
3.938644056541585,3.5823645308327308,1.7304986326889278,14.59262873433576
6.512329770414921,6.605275983483029,4.878051004299574,26.639925394467813
1.0659303030799072,1.2560633673595367,3.20486038672666,7.211237927893948
6.5784530460303605,6.70259277526581,4.112402818171804,26.62647331937787
9.994137257706665,9.938550960043353,0.6626233637092421,36.72543648023589
0.4821203886055603,0.44317417868553244,4.310072411363112,4.405640706636245
9.771741842213173,9.784885283806906,4.613785952566972,36.81679925304927
4.069079607228706,4.02497900674016,2.4353095940946794,17.143949347592734
8.707534503372592,8.996698238411065,3.031264688754887,33.26440878931816
7.823854840582735,8.48701174106014,3.8240490045149773,31.164835286785646
5.6701626098666775,5.502915074364328,0.8741931363020627,21.695891470355406
7.384492092513265,6.973551198639542,2.5128303823172122,27.76384117884478
8.78515561301348,8.758670998508103,1.9933151388615655,32.9329191792607
4.0414032165103295,4.815316017806625,0.7318699608112456,17.75421661258676
3.270331615632387,3.0292292452414675,1.8376721114576573,12.681584039665733
6.675933855635847,7.167668897269067,0.34086154692746784,25.737721894679648
8.078459419412585,8.581769663635518,0.12905953474743492,30.122609664100704
7.622851347766158,7.4567748752537595,0.6758314457741138,27.903076870731642
7.978136488586345,8.148831412341927,4.815575557945869,32.35154208786478
4.35583314812933,4.844352135067891,2.747647679475085,18.60593621674285
8.178342161750216,8.06460383945397,4.8291108057661,32.137293525089255
1.2020905537060844,1.141016445675376,2.16248939165066,6.733204140405464
5.444890979608496,5.270386705423903,1.5590806654262979,20.39242598529455
0.057586604981215705,-0.24684041422664432,2.5307093142012205,1.5906624120535717
3.2458582990027027,3.0510750354829006,2.1975584431645507,12.644703775801514
3.664615348713979,3.297433268685302,0.5283234213087196,12.55636401642227
3.961726916092554,3.971951956570322,3.204131573451031,17.511551118736264
6.954672066898622,6.723680097581029,1.080190912547998,24.983355553581944
3.885581012703457,3.9557167862406812,3.0979397744891477,16.14308028021962
4.486936226225307,4.020167532364219,3.2510054619907667,17.491219832047864
2.375441308743275,2.474705378407612,0.7601242656432405,9.996706166824138
3.732517916293401,3.982576604776078,0.3067481355533408,15.000143413797238
2.2726962726315145,1.6745755798600779,3.9038079303421993,10.439396624404118
0.7319592376844364,0.844176208638708,2.2990021188466008,4.588145128465765
