x,y
8.026433097957105,13.989572608695681
4.581868867378926,8.770966425979907
4.829688720853552,8.805541787902046
1.3347997241594378,3.588759409219227
0.8060151375712465,3.0957832604061064
7.279393069737652,13.102772358014567
4.964611523552998,9.903709598446122
4.3685070261517955,8.15117106388752
7.295082286523967,13.688967714265711
7.6551289899110975,13.347131684345362
1.5890816766935356,4.372938867866085
6.102251494776413,10.779771402590708
1.3535408227768553,2.818191104028812
7.513750860290457,13.712648988616209
6.569551562671395,12.22274929255331
